time_UT,azimuth_deg,elevation_deg
02:24:00,237.71373155007052,15.930499420344962
02:25:00,237.71373155007052,21.93049942034496
02:26:00,237.71373155007052,18.93049942034496
02:27:00,239.8956174314596,17.422226016319033
02:28:00,239.8956174314596,20.422226016319033
02:29:00,239.8956174314596,14.422226016319033
02:30:00,242.1549519310018,12.79111521833614
02:31:00,242.1549519310018,18.791115218336138
02:32:00,242.1549519310018,15.79111521833614
02:33:00,244.23226245803494,14.230604623798657
02:34:00,244.23226245803494,17.230604623798655
02:35:00,244.23226245803494,11.230604623798657
02:36:00,246.38861202103232,9.55109150059712
02:37:00,246.38861202103232,15.55109150059712
02:38:00,246.38861202103232,12.55109150059712
02:39:00,248.3765213007534,10.951222956319928
02:40:00,248.3765213007534,13.951222956319928
02:41:00,248.3765213007534,7.951222956319928
02:42:00,250.44593415572052,6.236087968781868
02:43:00,250.44593415572052,12.236087968781868
02:44:00,250.44593415572052,9.236087968781868
02:45:00,252.3594099591997,7.608104501189548
02:46:00,252.3594099591997,10.608104501189548
02:47:00,252.3594099591997,4.608104501189548
02:48:00,254.357562071355,2.8685023322047956
02:49:00,254.357562071355,8.868502332204795
02:50:00,254.357562071355,5.868502332204796
02:51:00,256.2111262378928,4.222226340101922
02:52:00,256.2111262378928,7.222226340101922
02:53:00,256.2111262378928,1.2222263401019218
