# DiSEqC radio telescope tracker
# Author: Christian Monstein, HB9SCT
# Version: 2023-04-27
# Reference positions: Azimuth= 183.400 deg, Elevation=  60.500 deg

TIME [UT];Real azimuth [deg];Real elevation [deg];Rotor azimuth [deg];Rotor elevation [deg]; Message
10.61892; 169.274;  20.896;  14.126; -39.603;Commanded position az=14.126, el=-39.603
10.61913; 169.274;  21.396;  14.126; -39.103;Commanded position az=14.126, el=-39.103
10.61934; 169.274;  21.896;  14.126; -38.603;Commanded position az=14.126, el=-38.603
10.61955; 169.274;  22.396;  14.126; -38.103;Commanded position az=14.126, el=-38.103
10.61976; 169.274;  22.896;  14.126; -37.603;Commanded position az=14.126, el=-37.603
10.61997; 169.274;  23.396;  14.126; -37.103;Commanded position az=14.126, el=-37.103
10.62018; 169.274;  23.896;  14.126; -36.603;Commanded position az=14.126, el=-36.603
10.62039; 169.274;  24.396;  14.126; -36.103;Commanded position az=14.126, el=-36.103
10.62060; 169.274;  24.896;  14.126; -35.603;Commanded position az=14.126, el=-35.603
10.62081; 169.274;  25.396;  14.126; -35.103;Commanded position az=14.126, el=-35.103
10.62102; 169.274;  25.896;  14.126; -34.603;Commanded position az=14.126, el=-34.603
10.62123; 169.274;  26.396;  14.126; -34.103;Commanded position az=14.126, el=-34.103
10.62144; 169.274;  26.896;  14.126; -33.603;Commanded position az=14.126, el=-33.603
10.62164; 169.274;  27.396;  14.126; -33.103;Commanded position az=14.126, el=-33.103
10.62185; 169.274;  27.896;  14.126; -32.603;Commanded position az=14.126, el=-32.603
10.62206; 169.274;  28.396;  14.126; -32.103;Commanded position az=14.126, el=-32.103
10.62227; 169.274;  28.896;  14.126; -31.603;Commanded position az=14.126, el=-31.603
10.62248; 169.274;  29.396;  14.126; -31.103;Commanded position az=14.126, el=-31.103
10.62269; 169.274;  29.896;  14.126; -30.603;Commanded position az=14.126, el=-30.603
10.62290; 169.274;  30.396;  14.126; -30.103;Commanded position az=14.126, el=-30.103
10.62311; 169.274;  30.896;  14.126; -29.603;Commanded position az=14.126, el=-29.603
10.62332; 169.774;  30.896;  13.626; -29.603;Commanded position az=13.626, el=-29.603
10.62353; 169.774;  30.396;  13.626; -30.103;Commanded position az=13.626, el=-30.103
10.62374; 169.774;  29.896;  13.626; -30.603;Commanded position az=13.626, el=-30.603
10.62395; 169.774;  29.396;  13.626; -31.103;Commanded position az=13.626, el=-31.103
10.62416; 169.774;  28.896;  13.626; -31.603;Commanded position az=13.626, el=-31.603
10.62437; 169.774;  28.396;  13.626; -32.103;Commanded position az=13.626, el=-32.103
10.62457; 169.774;  27.896;  13.626; -32.603;Commanded position az=13.626, el=-32.603
10.62478; 169.774;  27.396;  13.626; -33.103;Commanded position az=13.626, el=-33.103
10.62499; 169.774;  26.896;  13.626; -33.603;Commanded position az=13.626, el=-33.603
10.62520; 169.774;  26.396;  13.626; -34.103;Commanded position az=13.626, el=-34.103
10.62541; 169.774;  25.896;  13.626; -34.603;Commanded position az=13.626, el=-34.603
10.62562; 169.774;  25.396;  13.626; -35.103;Commanded position az=13.626, el=-35.103
10.62583; 169.774;  24.896;  13.626; -35.603;Commanded position az=13.626, el=-35.603
10.62604; 169.774;  24.396;  13.626; -36.103;Commanded position az=13.626, el=-36.103
10.62625; 169.774;  23.896;  13.626; -36.603;Commanded position az=13.626, el=-36.603
10.62646; 169.774;  23.396;  13.626; -37.103;Commanded position az=13.626, el=-37.103
10.62667; 169.774;  22.896;  13.626; -37.603;Commanded position az=13.626, el=-37.603
10.62688; 169.774;  22.396;  13.626; -38.103;Commanded position az=13.626, el=-38.103
10.62709; 169.774;  21.896;  13.626; -38.603;Commanded position az=13.626, el=-38.603
10.62730; 169.774;  21.396;  13.626; -39.103;Commanded position az=13.626, el=-39.103
10.62751; 169.774;  20.896;  13.626; -39.603;Commanded position az=13.626, el=-39.603
10.62772; 169.774;  20.396;  13.626; -40.103;Commanded position az=13.626, el=-40.103
10.62792; 169.774;  19.896;  13.626; -40.603;Commanded position az=13.626, el=-40.603
10.62813; 169.774;  19.396;  13.626; -41.103;Commanded position az=13.626, el=-41.103
10.62834; 169.774;  18.896;  13.626; -41.603;Commanded position az=13.626, el=-41.603
10.62855; 169.774;  18.396;  13.626; -42.103;Commanded position az=13.626, el=-42.103
10.62876; 169.774;  17.896;  13.626; -42.603;Commanded position az=13.626, el=-42.603
10.62897; 169.774;  17.396;  13.626; -43.103;Commanded position az=13.626, el=-43.103
10.62918; 169.774;  16.896;  13.626; -43.603;Commanded position az=13.626, el=-43.603
10.62939; 169.774;  16.396;  13.626; -44.103;Commanded position az=13.626, el=-44.103
10.62960; 169.774;  15.896;  13.626; -44.603;Commanded position az=13.626, el=-44.603
10.62981; 169.774;  15.396;  13.626; -45.103;Commanded position az=13.626, el=-45.103
10.63002; 169.774;  14.896;  13.626; -45.603;Commanded position az=13.626, el=-45.603
10.63023; 169.774;  14.396;  13.626; -46.103;Commanded position az=13.626, el=-46.103
10.63044; 169.774;  13.896;  13.626; -46.603;Commanded position az=13.626, el=-46.603
10.63065; 169.774;  13.396;  13.626; -47.103;Commanded position az=13.626, el=-47.103
10.63086; 169.774;  12.896;  13.626; -47.603;Commanded position az=13.626, el=-47.603
10.63107; 169.774;  12.396;  13.626; -48.103;Commanded position az=13.626, el=-48.103
10.63128; 169.774;  11.896;  13.626; -48.603;Commanded position az=13.626, el=-48.603
10.63148; 169.774;  11.396;  13.626; -49.103;Commanded position az=13.626, el=-49.103
10.63169; 169.774;  10.896;  13.626; -49.603;Commanded position az=13.626, el=-49.603
10.63190; 170.274;  10.896;  13.126; -49.603;Commanded position az=13.126, el=-49.603
10.63211; 170.274;  11.396;  13.126; -49.103;Commanded position az=13.126, el=-49.103
10.63232; 170.274;  11.896;  13.126; -48.603;Commanded position az=13.126, el=-48.603
10.63253; 170.274;  12.396;  13.126; -48.103;Commanded position az=13.126, el=-48.103
10.63274; 170.274;  12.896;  13.126; -47.603;Commanded position az=13.126, el=-47.603
10.63295; 170.274;  13.396;  13.126; -47.103;Commanded position az=13.126, el=-47.103
10.63316; 170.274;  13.896;  13.126; -46.603;Commanded position az=13.126, el=-46.603
10.63337; 170.274;  14.396;  13.126; -46.103;Commanded position az=13.126, el=-46.103
10.63358; 170.274;  14.896;  13.126; -45.603;Commanded position az=13.126, el=-45.603
10.63379; 170.274;  15.396;  13.126; -45.103;Commanded position az=13.126, el=-45.103
10.63400; 170.274;  15.896;  13.126; -44.603;Commanded position az=13.126, el=-44.603
10.63421; 170.274;  16.396;  13.126; -44.103;Commanded position az=13.126, el=-44.103
10.63442; 170.274;  16.896;  13.126; -43.603;Commanded position az=13.126, el=-43.603
10.63462; 170.274;  17.396;  13.126; -43.103;Commanded position az=13.126, el=-43.103
10.63483; 170.274;  17.896;  13.126; -42.603;Commanded position az=13.126, el=-42.603
10.63504; 170.274;  18.396;  13.126; -42.103;Commanded position az=13.126, el=-42.103
10.63525; 170.274;  18.896;  13.126; -41.603;Commanded position az=13.126, el=-41.603
10.63546; 170.274;  19.396;  13.126; -41.103;Commanded position az=13.126, el=-41.103
10.63567; 170.274;  19.896;  13.126; -40.603;Commanded position az=13.126, el=-40.603
10.63588; 170.274;  20.396;  13.126; -40.103;Commanded position az=13.126, el=-40.103
10.63609; 170.274;  20.896;  13.126; -39.603;Commanded position az=13.126, el=-39.603
10.63630; 170.274;  21.396;  13.126; -39.103;Commanded position az=13.126, el=-39.103
10.63651; 170.274;  21.896;  13.126; -38.603;Commanded position az=13.126, el=-38.603
10.63672; 170.274;  22.396;  13.126; -38.103;Commanded position az=13.126, el=-38.103
10.63693; 170.274;  22.896;  13.126; -37.603;Commanded position az=13.126, el=-37.603
10.63714; 170.274;  23.396;  13.126; -37.103;Commanded position az=13.126, el=-37.103
10.63735; 170.274;  23.896;  13.126; -36.603;Commanded position az=13.126, el=-36.603
10.63756; 170.274;  24.396;  13.126; -36.103;Commanded position az=13.126, el=-36.103
10.63777; 170.274;  24.896;  13.126; -35.603;Commanded position az=13.126, el=-35.603
10.63798; 170.274;  25.396;  13.126; -35.103;Commanded position az=13.126, el=-35.103
10.63819; 170.274;  25.896;  13.126; -34.603;Commanded position az=13.126, el=-34.603
10.63839; 170.274;  26.396;  13.126; -34.103;Commanded position az=13.126, el=-34.103
10.63860; 170.274;  26.896;  13.126; -33.603;Commanded position az=13.126, el=-33.603
10.63881; 170.274;  27.396;  13.126; -33.103;Commanded position az=13.126, el=-33.103
10.63902; 170.274;  27.896;  13.126; -32.603;Commanded position az=13.126, el=-32.603
10.63923; 170.274;  28.396;  13.126; -32.103;Commanded position az=13.126, el=-32.103
10.63944; 170.274;  28.896;  13.126; -31.603;Commanded position az=13.126, el=-31.603
10.63965; 170.274;  29.396;  13.126; -31.103;Commanded position az=13.126, el=-31.103
10.63986; 170.274;  29.896;  13.126; -30.603;Commanded position az=13.126, el=-30.603
10.64007; 170.274;  30.396;  13.126; -30.103;Commanded position az=13.126, el=-30.103
10.64028; 170.274;  30.896;  13.126; -29.603;Commanded position az=13.126, el=-29.603
10.64049; 170.774;  30.896;  12.626; -29.603;Commanded position az=12.626, el=-29.603
10.64070; 170.774;  30.396;  12.626; -30.103;Commanded position az=12.626, el=-30.103
10.64091; 170.774;  29.896;  12.626; -30.603;Commanded position az=12.626, el=-30.603
10.64111; 170.774;  29.396;  12.626; -31.103;Commanded position az=12.626, el=-31.103
10.64132; 170.774;  28.896;  12.626; -31.603;Commanded position az=12.626, el=-31.603
10.64153; 170.774;  28.396;  12.626; -32.103;Commanded position az=12.626, el=-32.103
10.64174; 170.774;  27.896;  12.626; -32.603;Commanded position az=12.626, el=-32.603
10.64195; 170.774;  27.396;  12.626; -33.103;Commanded position az=12.626, el=-33.103
10.64216; 170.774;  26.896;  12.626; -33.603;Commanded position az=12.626, el=-33.603
10.64237; 170.774;  26.396;  12.626; -34.103;Commanded position az=12.626, el=-34.103
10.64258; 170.774;  25.896;  12.626; -34.603;Commanded position az=12.626, el=-34.603
10.64279; 170.774;  25.396;  12.626; -35.103;Commanded position az=12.626, el=-35.103
10.64300; 170.774;  24.896;  12.626; -35.603;Commanded position az=12.626, el=-35.603
10.64321; 170.774;  24.396;  12.626; -36.103;Commanded position az=12.626, el=-36.103
10.64342; 170.774;  23.896;  12.626; -36.603;Commanded position az=12.626, el=-36.603
10.64363; 170.774;  23.396;  12.626; -37.103;Commanded position az=12.626, el=-37.103
10.64384; 170.774;  22.896;  12.626; -37.603;Commanded position az=12.626, el=-37.603
10.64405; 170.774;  22.396;  12.626; -38.103;Commanded position az=12.626, el=-38.103
10.64426; 170.774;  21.896;  12.626; -38.603;Commanded position az=12.626, el=-38.603
10.64447; 170.774;  21.396;  12.626; -39.103;Commanded position az=12.626, el=-39.103
10.64467; 170.774;  20.896;  12.626; -39.603;Commanded position az=12.626, el=-39.603
10.64488; 170.774;  20.396;  12.626; -40.103;Commanded position az=12.626, el=-40.103
10.64509; 170.774;  19.896;  12.626; -40.603;Commanded position az=12.626, el=-40.603
10.64530; 170.774;  19.396;  12.626; -41.103;Commanded position az=12.626, el=-41.103
10.64551; 170.774;  18.896;  12.626; -41.603;Commanded position az=12.626, el=-41.603
10.64572; 170.774;  18.396;  12.626; -42.103;Commanded position az=12.626, el=-42.103
10.64593; 170.774;  17.896;  12.626; -42.603;Commanded position az=12.626, el=-42.603
10.64614; 170.774;  17.396;  12.626; -43.103;Commanded position az=12.626, el=-43.103
10.64635; 170.774;  16.896;  12.626; -43.603;Commanded position az=12.626, el=-43.603
10.64656; 170.774;  16.396;  12.626; -44.103;Commanded position az=12.626, el=-44.103
10.64677; 170.774;  15.896;  12.626; -44.603;Commanded position az=12.626, el=-44.603
10.64698; 170.774;  15.396;  12.626; -45.103;Commanded position az=12.626, el=-45.103
10.64719; 170.774;  14.896;  12.626; -45.603;Commanded position az=12.626, el=-45.603
10.64740; 170.774;  14.396;  12.626; -46.103;Commanded position az=12.626, el=-46.103
10.64760; 170.774;  13.896;  12.626; -46.603;Commanded position az=12.626, el=-46.603
10.64781; 170.774;  13.396;  12.626; -47.103;Commanded position az=12.626, el=-47.103
10.64802; 170.774;  12.896;  12.626; -47.603;Commanded position az=12.626, el=-47.603
10.64823; 170.774;  12.396;  12.626; -48.103;Commanded position az=12.626, el=-48.103
10.64844; 170.774;  11.896;  12.626; -48.603;Commanded position az=12.626, el=-48.603
10.64865; 170.774;  11.396;  12.626; -49.103;Commanded position az=12.626, el=-49.103
10.64886; 170.774;  10.896;  12.626; -49.603;Commanded position az=12.626, el=-49.603
10.64907; 171.274;  10.896;  12.126; -49.603;Commanded position az=12.126, el=-49.603
10.64928; 171.274;  11.396;  12.126; -49.103;Commanded position az=12.126, el=-49.103
10.64949; 171.274;  11.896;  12.126; -48.603;Commanded position az=12.126, el=-48.603
10.64970; 171.274;  12.396;  12.126; -48.103;Commanded position az=12.126, el=-48.103
10.64991; 171.274;  12.896;  12.126; -47.603;Commanded position az=12.126, el=-47.603
10.65012; 171.274;  13.396;  12.126; -47.103;Commanded position az=12.126, el=-47.103
10.65033; 171.274;  13.896;  12.126; -46.603;Commanded position az=12.126, el=-46.603
10.65054; 171.274;  14.396;  12.126; -46.103;Commanded position az=12.126, el=-46.103
10.65075; 171.274;  14.896;  12.126; -45.603;Commanded position az=12.126, el=-45.603
10.65096; 171.274;  15.396;  12.126; -45.103;Commanded position az=12.126, el=-45.103
10.65117; 171.274;  15.896;  12.126; -44.603;Commanded position az=12.126, el=-44.603
10.65138; 171.274;  16.396;  12.126; -44.103;Commanded position az=12.126, el=-44.103
10.65159; 171.274;  16.896;  12.126; -43.603;Commanded position az=12.126, el=-43.603
10.65179; 171.274;  17.396;  12.126; -43.103;Commanded position az=12.126, el=-43.103
10.65200; 171.274;  17.896;  12.126; -42.603;Commanded position az=12.126, el=-42.603
10.65221; 171.274;  18.396;  12.126; -42.103;Commanded position az=12.126, el=-42.103
10.65242; 171.274;  18.896;  12.126; -41.603;Commanded position az=12.126, el=-41.603
10.65263; 171.274;  19.396;  12.126; -41.103;Commanded position az=12.126, el=-41.103
10.65284; 171.274;  19.896;  12.126; -40.603;Commanded position az=12.126, el=-40.603
10.65305; 171.274;  20.396;  12.126; -40.103;Commanded position az=12.126, el=-40.103
10.65326; 171.274;  20.896;  12.126; -39.603;Commanded position az=12.126, el=-39.603
10.65347; 171.274;  21.396;  12.126; -39.103;Commanded position az=12.126, el=-39.103
10.65368; 171.274;  21.896;  12.126; -38.603;Commanded position az=12.126, el=-38.603
10.65389; 171.274;  22.396;  12.126; -38.103;Commanded position az=12.126, el=-38.103
10.65410; 171.274;  22.896;  12.126; -37.603;Commanded position az=12.126, el=-37.603
10.65431; 171.274;  23.396;  12.126; -37.103;Commanded position az=12.126, el=-37.103
10.65452; 171.274;  23.896;  12.126; -36.603;Commanded position az=12.126, el=-36.603
10.65473; 171.274;  24.396;  12.126; -36.103;Commanded position az=12.126, el=-36.103
10.65494; 171.274;  24.896;  12.126; -35.603;Commanded position az=12.126, el=-35.603
10.65514; 171.274;  25.396;  12.126; -35.103;Commanded position az=12.126, el=-35.103
10.65535; 171.274;  25.896;  12.126; -34.603;Commanded position az=12.126, el=-34.603
10.65556; 171.274;  26.396;  12.126; -34.103;Commanded position az=12.126, el=-34.103
10.65577; 171.274;  26.896;  12.126; -33.603;Commanded position az=12.126, el=-33.603
10.65598; 171.274;  27.396;  12.126; -33.103;Commanded position az=12.126, el=-33.103
10.65619; 171.274;  27.896;  12.126; -32.603;Commanded position az=12.126, el=-32.603
10.65640; 171.274;  28.396;  12.126; -32.103;Commanded position az=12.126, el=-32.103
10.65661; 171.274;  28.896;  12.126; -31.603;Commanded position az=12.126, el=-31.603
10.65682; 171.274;  29.396;  12.126; -31.103;Commanded position az=12.126, el=-31.103
10.65703; 171.274;  29.896;  12.126; -30.603;Commanded position az=12.126, el=-30.603
10.65724; 171.274;  30.396;  12.126; -30.103;Commanded position az=12.126, el=-30.103
10.65745; 171.274;  30.896;  12.126; -29.603;Commanded position az=12.126, el=-29.603
10.65766; 171.774;  30.896;  11.626; -29.603;Commanded position az=11.626, el=-29.603
10.65787; 171.774;  30.396;  11.626; -30.103;Commanded position az=11.626, el=-30.103
10.65807; 171.774;  29.896;  11.626; -30.603;Commanded position az=11.626, el=-30.603
10.65828; 171.774;  29.396;  11.626; -31.103;Commanded position az=11.626, el=-31.103
10.65849; 171.774;  28.896;  11.626; -31.603;Commanded position az=11.626, el=-31.603
10.65870; 171.774;  28.396;  11.626; -32.103;Commanded position az=11.626, el=-32.103
10.65891; 171.774;  27.896;  11.626; -32.603;Commanded position az=11.626, el=-32.603
10.65912; 171.774;  27.396;  11.626; -33.103;Commanded position az=11.626, el=-33.103
10.65933; 171.774;  26.896;  11.626; -33.603;Commanded position az=11.626, el=-33.603
10.65954; 171.774;  26.396;  11.626; -34.103;Commanded position az=11.626, el=-34.103
10.65975; 171.774;  25.896;  11.626; -34.603;Commanded position az=11.626, el=-34.603
10.65996; 171.774;  25.396;  11.626; -35.103;Commanded position az=11.626, el=-35.103
10.66017; 171.774;  24.896;  11.626; -35.603;Commanded position az=11.626, el=-35.603
10.66038; 171.774;  24.396;  11.626; -36.103;Commanded position az=11.626, el=-36.103
10.66059; 171.774;  23.896;  11.626; -36.603;Commanded position az=11.626, el=-36.603
10.66080; 171.774;  23.396;  11.626; -37.103;Commanded position az=11.626, el=-37.103
10.66101; 171.774;  22.896;  11.626; -37.603;Commanded position az=11.626, el=-37.603
10.66121; 171.774;  22.396;  11.626; -38.103;Commanded position az=11.626, el=-38.103
10.66142; 171.774;  21.896;  11.626; -38.603;Commanded position az=11.626, el=-38.603
10.66163; 171.774;  21.396;  11.626; -39.103;Commanded position az=11.626, el=-39.103
10.66184; 171.774;  20.896;  11.626; -39.603;Commanded position az=11.626, el=-39.603
10.66205; 171.774;  20.396;  11.626; -40.103;Commanded position az=11.626, el=-40.103
10.66226; 171.774;  19.896;  11.626; -40.603;Commanded position az=11.626, el=-40.603
10.66247; 171.774;  19.396;  11.626; -41.103;Commanded position az=11.626, el=-41.103
10.66268; 171.774;  18.896;  11.626; -41.603;Commanded position az=11.626, el=-41.603
10.66289; 171.774;  18.396;  11.626; -42.103;Commanded position az=11.626, el=-42.103
10.66310; 171.774;  17.896;  11.626; -42.603;Commanded position az=11.626, el=-42.603
10.66331; 171.774;  17.396;  11.626; -43.103;Commanded position az=11.626, el=-43.103
10.66352; 171.774;  16.896;  11.626; -43.603;Commanded position az=11.626, el=-43.603
10.66373; 171.774;  16.396;  11.626; -44.103;Commanded position az=11.626, el=-44.103
10.66394; 171.774;  15.896;  11.626; -44.603;Commanded position az=11.626, el=-44.603
10.66415; 171.774;  15.396;  11.626; -45.103;Commanded position az=11.626, el=-45.103
10.66436; 171.774;  14.896;  11.626; -45.603;Commanded position az=11.626, el=-45.603
10.66456; 171.774;  14.396;  11.626; -46.103;Commanded position az=11.626, el=-46.103
10.66477; 171.774;  13.896;  11.626; -46.603;Commanded position az=11.626, el=-46.603
10.66498; 171.774;  13.396;  11.626; -47.103;Commanded position az=11.626, el=-47.103
10.66519; 171.774;  12.896;  11.626; -47.603;Commanded position az=11.626, el=-47.603
10.66540; 171.774;  12.396;  11.626; -48.103;Commanded position az=11.626, el=-48.103
10.66561; 171.774;  11.896;  11.626; -48.603;Commanded position az=11.626, el=-48.603
10.66582; 171.774;  11.396;  11.626; -49.103;Commanded position az=11.626, el=-49.103
10.66603; 171.774;  10.896;  11.626; -49.603;Commanded position az=11.626, el=-49.603
10.66624; 172.274;  10.896;  11.126; -49.603;Commanded position az=11.126, el=-49.603
10.66645; 172.274;  11.396;  11.126; -49.103;Commanded position az=11.126, el=-49.103
10.66666; 172.274;  11.896;  11.126; -48.603;Commanded position az=11.126, el=-48.603
10.66687; 172.274;  12.396;  11.126; -48.103;Commanded position az=11.126, el=-48.103
10.66708; 172.274;  12.896;  11.126; -47.603;Commanded position az=11.126, el=-47.603
10.66729; 172.274;  13.396;  11.126; -47.103;Commanded position az=11.126, el=-47.103
10.66750; 172.274;  13.896;  11.126; -46.603;Commanded position az=11.126, el=-46.603
10.66770; 172.274;  14.396;  11.126; -46.103;Commanded position az=11.126, el=-46.103
10.66791; 172.274;  14.896;  11.126; -45.603;Commanded position az=11.126, el=-45.603
10.66812; 172.274;  15.396;  11.126; -45.103;Commanded position az=11.126, el=-45.103
10.66833; 172.274;  15.896;  11.126; -44.603;Commanded position az=11.126, el=-44.603
10.66854; 172.274;  16.396;  11.126; -44.103;Commanded position az=11.126, el=-44.103
10.66875; 172.274;  16.896;  11.126; -43.603;Commanded position az=11.126, el=-43.603
10.66896; 172.274;  17.396;  11.126; -43.103;Commanded position az=11.126, el=-43.103
10.66917; 172.274;  17.896;  11.126; -42.603;Commanded position az=11.126, el=-42.603
10.66938; 172.274;  18.396;  11.126; -42.103;Commanded position az=11.126, el=-42.103
10.66959; 172.274;  18.896;  11.126; -41.603;Commanded position az=11.126, el=-41.603
10.66980; 172.274;  19.396;  11.126; -41.103;Commanded position az=11.126, el=-41.103
10.67001; 172.274;  19.896;  11.126; -40.603;Commanded position az=11.126, el=-40.603
10.67022; 172.274;  20.396;  11.126; -40.103;Commanded position az=11.126, el=-40.103
10.67043; 172.274;  20.896;  11.126; -39.603;Commanded position az=11.126, el=-39.603
10.67064; 172.274;  21.396;  11.126; -39.103;Commanded position az=11.126, el=-39.103
10.67085; 172.274;  21.896;  11.126; -38.603;Commanded position az=11.126, el=-38.603
10.67105; 172.274;  22.396;  11.126; -38.103;Commanded position az=11.126, el=-38.103
10.67126; 172.274;  22.896;  11.126; -37.603;Commanded position az=11.126, el=-37.603
10.67147; 172.274;  23.396;  11.126; -37.103;Commanded position az=11.126, el=-37.103
10.67168; 172.274;  23.896;  11.126; -36.603;Commanded position az=11.126, el=-36.603
10.67189; 172.274;  24.396;  11.126; -36.103;Commanded position az=11.126, el=-36.103
10.67210; 172.274;  24.896;  11.126; -35.603;Commanded position az=11.126, el=-35.603
10.67231; 172.274;  25.396;  11.126; -35.103;Commanded position az=11.126, el=-35.103
10.67252; 172.274;  25.896;  11.126; -34.603;Commanded position az=11.126, el=-34.603
10.67273; 172.274;  26.396;  11.126; -34.103;Commanded position az=11.126, el=-34.103
10.67294; 172.274;  26.896;  11.126; -33.603;Commanded position az=11.126, el=-33.603
10.67315; 172.274;  27.396;  11.126; -33.103;Commanded position az=11.126, el=-33.103
10.67336; 172.274;  27.896;  11.126; -32.603;Commanded position az=11.126, el=-32.603
10.67357; 172.274;  28.396;  11.126; -32.103;Commanded position az=11.126, el=-32.103
10.67378; 172.274;  28.896;  11.126; -31.603;Commanded position az=11.126, el=-31.603
10.67398; 172.274;  29.396;  11.126; -31.103;Commanded position az=11.126, el=-31.103
10.67419; 172.274;  29.896;  11.126; -30.603;Commanded position az=11.126, el=-30.603
10.67440; 172.274;  30.396;  11.126; -30.103;Commanded position az=11.126, el=-30.103
10.67461; 172.274;  30.896;  11.126; -29.603;Commanded position az=11.126, el=-29.603
10.67482; 172.774;  30.896;  10.626; -29.603;Commanded position az=10.626, el=-29.603
10.67503; 172.774;  30.396;  10.626; -30.103;Commanded position az=10.626, el=-30.103
10.67524; 172.774;  29.896;  10.626; -30.603;Commanded position az=10.626, el=-30.603
10.67545; 172.774;  29.396;  10.626; -31.103;Commanded position az=10.626, el=-31.103
10.67566; 172.774;  28.896;  10.626; -31.603;Commanded position az=10.626, el=-31.603
10.67587; 172.774;  28.396;  10.626; -32.103;Commanded position az=10.626, el=-32.103
10.67608; 172.774;  27.896;  10.626; -32.603;Commanded position az=10.626, el=-32.603
10.67629; 172.774;  27.396;  10.626; -33.103;Commanded position az=10.626, el=-33.103
10.67650; 172.774;  26.896;  10.626; -33.603;Commanded position az=10.626, el=-33.603
10.67671; 172.774;  26.396;  10.626; -34.103;Commanded position az=10.626, el=-34.103
10.67691; 172.774;  25.896;  10.626; -34.603;Commanded position az=10.626, el=-34.603
10.67712; 172.774;  25.396;  10.626; -35.103;Commanded position az=10.626, el=-35.103
10.67733; 172.774;  24.896;  10.626; -35.603;Commanded position az=10.626, el=-35.603
10.67754; 172.774;  24.396;  10.626; -36.103;Commanded position az=10.626, el=-36.103
10.67775; 172.774;  23.896;  10.626; -36.603;Commanded position az=10.626, el=-36.603
10.67796; 172.774;  23.396;  10.626; -37.103;Commanded position az=10.626, el=-37.103
10.67817; 172.774;  22.896;  10.626; -37.603;Commanded position az=10.626, el=-37.603
10.67838; 172.774;  22.396;  10.626; -38.103;Commanded position az=10.626, el=-38.103
10.67859; 172.774;  21.896;  10.626; -38.603;Commanded position az=10.626, el=-38.603
10.67880; 172.774;  21.396;  10.626; -39.103;Commanded position az=10.626, el=-39.103
10.67901; 172.774;  20.896;  10.626; -39.603;Commanded position az=10.626, el=-39.603
10.67922; 172.774;  20.396;  10.626; -40.103;Commanded position az=10.626, el=-40.103
10.67943; 172.774;  19.896;  10.626; -40.603;Commanded position az=10.626, el=-40.603
10.67964; 172.774;  19.396;  10.626; -41.103;Commanded position az=10.626, el=-41.103
10.67985; 172.774;  18.896;  10.626; -41.603;Commanded position az=10.626, el=-41.603
10.68006; 172.774;  18.396;  10.626; -42.103;Commanded position az=10.626, el=-42.103
10.68027; 172.774;  17.896;  10.626; -42.603;Commanded position az=10.626, el=-42.603
10.68047; 172.774;  17.396;  10.626; -43.103;Commanded position az=10.626, el=-43.103
10.68068; 172.774;  16.896;  10.626; -43.603;Commanded position az=10.626, el=-43.603
10.68089; 172.774;  16.396;  10.626; -44.103;Commanded position az=10.626, el=-44.103
10.68110; 172.774;  15.896;  10.626; -44.603;Commanded position az=10.626, el=-44.603
10.68131; 172.774;  15.396;  10.626; -45.103;Commanded position az=10.626, el=-45.103
10.68152; 172.774;  14.896;  10.626; -45.603;Commanded position az=10.626, el=-45.603
10.68173; 172.774;  14.396;  10.626; -46.103;Commanded position az=10.626, el=-46.103
10.68194; 172.774;  13.896;  10.626; -46.603;Commanded position az=10.626, el=-46.603
10.68215; 172.774;  13.396;  10.626; -47.103;Commanded position az=10.626, el=-47.103
10.68236; 172.774;  12.896;  10.626; -47.603;Commanded position az=10.626, el=-47.603
10.68257; 172.774;  12.396;  10.626; -48.103;Commanded position az=10.626, el=-48.103
10.68278; 172.774;  11.896;  10.626; -48.603;Commanded position az=10.626, el=-48.603
10.68299; 172.774;  11.396;  10.626; -49.103;Commanded position az=10.626, el=-49.103
10.68320; 172.774;  10.896;  10.626; -49.603;Commanded position az=10.626, el=-49.603
10.68341; 173.274;  10.896;  10.126; -49.603;Commanded position az=10.126, el=-49.603
10.68361; 173.274;  11.396;  10.126; -49.103;Commanded position az=10.126, el=-49.103
10.68382; 173.274;  11.896;  10.126; -48.603;Commanded position az=10.126, el=-48.603
10.68403; 173.274;  12.396;  10.126; -48.103;Commanded position az=10.126, el=-48.103
10.68424; 173.274;  12.896;  10.126; -47.603;Commanded position az=10.126, el=-47.603
10.68445; 173.274;  13.396;  10.126; -47.103;Commanded position az=10.126, el=-47.103
10.68466; 173.274;  13.896;  10.126; -46.603;Commanded position az=10.126, el=-46.603
10.68487; 173.274;  14.396;  10.126; -46.103;Commanded position az=10.126, el=-46.103
10.68508; 173.274;  14.896;  10.126; -45.603;Commanded position az=10.126, el=-45.603
10.68529; 173.274;  15.396;  10.126; -45.103;Commanded position az=10.126, el=-45.103
10.68550; 173.274;  15.896;  10.126; -44.603;Commanded position az=10.126, el=-44.603
10.68571; 173.274;  16.396;  10.126; -44.103;Commanded position az=10.126, el=-44.103
10.68592; 173.274;  16.896;  10.126; -43.603;Commanded position az=10.126, el=-43.603
10.68613; 173.274;  17.396;  10.126; -43.103;Commanded position az=10.126, el=-43.103
