# DiSEqC radio telescope tracker
# Author: Christian Monstein, HB9SCT
# Version: 2023-04-27
# Reference positions: Azimuth= 183.400 deg, Elevation=  60.500 deg

TIME [UT];Real azimuth [deg];Real elevation [deg];Rotor azimuth [deg];Rotor elevation [deg]; Message
11.50897; 182.519;  21.794;   0.881; -38.706;Commanded position az=0.881, el=-38.706
11.50918; 182.519;  22.294;   0.881; -38.206;Commanded position az=0.881, el=-38.206
11.50939; 182.519;  22.794;   0.881; -37.706;Commanded position az=0.881, el=-37.706
11.50960; 182.519;  23.294;   0.881; -37.206;Commanded position az=0.881, el=-37.206
11.50981; 182.519;  23.794;   0.881; -36.706;Commanded position az=0.881, el=-36.706
11.51002; 182.519;  24.294;   0.881; -36.206;Commanded position az=0.881, el=-36.206
11.51023; 182.519;  24.794;   0.881; -35.706;Commanded position az=0.881, el=-35.706
11.51044; 182.519;  25.294;   0.881; -35.206;Commanded position az=0.881, el=-35.206
11.51065; 182.519;  25.794;   0.881; -34.706;Commanded position az=0.881, el=-34.706
11.51086; 182.519;  26.294;   0.881; -34.206;Commanded position az=0.881, el=-34.206
11.51107; 182.519;  26.794;   0.881; -33.706;Commanded position az=0.881, el=-33.706
11.51128; 182.519;  27.294;   0.881; -33.206;Commanded position az=0.881, el=-33.206
11.51148; 182.519;  27.794;   0.881; -32.706;Commanded position az=0.881, el=-32.706
11.51169; 182.519;  28.294;   0.881; -32.206;Commanded position az=0.881, el=-32.206
11.51190; 182.519;  28.794;   0.881; -31.706;Commanded position az=0.881, el=-31.706
11.51211; 182.519;  29.294;   0.881; -31.206;Commanded position az=0.881, el=-31.206
11.51232; 182.519;  29.794;   0.881; -30.706;Commanded position az=0.881, el=-30.706
11.51253; 182.519;  30.294;   0.881; -30.206;Commanded position az=0.881, el=-30.206
11.51274; 182.519;  30.794;   0.881; -29.706;Commanded position az=0.881, el=-29.706
11.51295; 182.519;  31.294;   0.881; -29.206;Commanded position az=0.881, el=-29.206
11.51316; 182.519;  31.794;   0.881; -28.706;Commanded position az=0.881, el=-28.706
11.51337; 183.019;  31.794;   0.381; -28.706;Commanded position az=0.381, el=-28.706
11.51358; 183.019;  31.294;   0.381; -29.206;Commanded position az=0.381, el=-29.206
11.51379; 183.019;  30.794;   0.381; -29.706;Commanded position az=0.381, el=-29.706
11.51400; 183.019;  30.294;   0.381; -30.206;Commanded position az=0.381, el=-30.206
11.51421; 183.019;  29.794;   0.381; -30.706;Commanded position az=0.381, el=-30.706
11.51442; 183.019;  29.294;   0.381; -31.206;Commanded position az=0.381, el=-31.206
11.51463; 183.019;  28.794;   0.381; -31.706;Commanded position az=0.381, el=-31.706
11.51484; 183.019;  28.294;   0.381; -32.206;Commanded position az=0.381, el=-32.206
11.51505; 183.019;  27.794;   0.381; -32.706;Commanded position az=0.381, el=-32.706
11.51526; 183.019;  27.294;   0.381; -33.206;Commanded position az=0.381, el=-33.206
11.51547; 183.019;  26.794;   0.381; -33.706;Commanded position az=0.381, el=-33.706
11.51567; 183.019;  26.294;   0.381; -34.206;Commanded position az=0.381, el=-34.206
11.51588; 183.019;  25.794;   0.381; -34.706;Commanded position az=0.381, el=-34.706
11.51609; 183.019;  25.294;   0.381; -35.206;Commanded position az=0.381, el=-35.206
11.51630; 183.019;  24.794;   0.381; -35.706;Commanded position az=0.381, el=-35.706
11.51651; 183.019;  24.294;   0.381; -36.206;Commanded position az=0.381, el=-36.206
11.51672; 183.019;  23.794;   0.381; -36.706;Commanded position az=0.381, el=-36.706
11.51693; 183.019;  23.294;   0.381; -37.206;Commanded position az=0.381, el=-37.206
11.51714; 183.019;  22.794;   0.381; -37.706;Commanded position az=0.381, el=-37.706
11.51735; 183.019;  22.294;   0.381; -38.206;Commanded position az=0.381, el=-38.206
11.51756; 183.019;  21.794;   0.381; -38.706;Commanded position az=0.381, el=-38.706
11.51777; 183.019;  21.294;   0.381; -39.206;Commanded position az=0.381, el=-39.206
11.51798; 183.019;  20.794;   0.381; -39.706;Commanded position az=0.381, el=-39.706
11.51819; 183.019;  20.294;   0.381; -40.206;Commanded position az=0.381, el=-40.206
11.51840; 183.019;  19.794;   0.381; -40.706;Commanded position az=0.381, el=-40.706
11.51861; 183.019;  19.294;   0.381; -41.206;Commanded position az=0.381, el=-41.206
11.51882; 183.019;  18.794;   0.381; -41.706;Commanded position az=0.381, el=-41.706
11.51903; 183.019;  18.294;   0.381; -42.206;Commanded position az=0.381, el=-42.206
11.51923; 183.019;  17.794;   0.381; -42.706;Commanded position az=0.381, el=-42.706
11.51944; 183.019;  17.294;   0.381; -43.206;Commanded position az=0.381, el=-43.206
11.51965; 183.019;  16.794;   0.381; -43.706;Commanded position az=0.381, el=-43.706
11.51986; 183.019;  16.294;   0.381; -44.206;Commanded position az=0.381, el=-44.206
11.52007; 183.019;  15.794;   0.381; -44.706;Commanded position az=0.381, el=-44.706
11.52028; 183.019;  15.294;   0.381; -45.206;Commanded position az=0.381, el=-45.206
11.52049; 183.019;  14.794;   0.381; -45.706;Commanded position az=0.381, el=-45.706
11.52070; 183.019;  14.294;   0.381; -46.206;Commanded position az=0.381, el=-46.206
11.52091; 183.019;  13.794;   0.381; -46.706;Commanded position az=0.381, el=-46.706
11.52112; 183.019;  13.294;   0.381; -47.206;Commanded position az=0.381, el=-47.206
11.52133; 183.019;  12.794;   0.381; -47.706;Commanded position az=0.381, el=-47.706
11.52154; 183.019;  12.294;   0.381; -48.206;Commanded position az=0.381, el=-48.206
11.52175; 183.019;  11.794;   0.381; -48.706;Commanded position az=0.381, el=-48.706
11.52196; 183.519;  11.794;  -0.119; -48.706;Commanded position az=-0.119, el=-48.706
11.52217; 183.519;  12.294;  -0.119; -48.206;Commanded position az=-0.119, el=-48.206
11.52237; 183.519;  12.794;  -0.119; -47.706;Commanded position az=-0.119, el=-47.706
11.52258; 183.519;  13.294;  -0.119; -47.206;Commanded position az=-0.119, el=-47.206
11.52279; 183.519;  13.794;  -0.119; -46.706;Commanded position az=-0.119, el=-46.706
11.52300; 183.519;  14.294;  -0.119; -46.206;Commanded position az=-0.119, el=-46.206
11.52321; 183.519;  14.794;  -0.119; -45.706;Commanded position az=-0.119, el=-45.706
11.52342; 183.519;  15.294;  -0.119; -45.206;Commanded position az=-0.119, el=-45.206
11.52363; 183.519;  15.794;  -0.119; -44.706;Commanded position az=-0.119, el=-44.706
11.52384; 183.519;  16.294;  -0.119; -44.206;Commanded position az=-0.119, el=-44.206
11.52405; 183.519;  16.794;  -0.119; -43.706;Commanded position az=-0.119, el=-43.706
11.52426; 183.519;  17.294;  -0.119; -43.206;Commanded position az=-0.119, el=-43.206
11.52447; 183.519;  17.794;  -0.119; -42.706;Commanded position az=-0.119, el=-42.706
11.52468; 183.519;  18.294;  -0.119; -42.206;Commanded position az=-0.119, el=-42.206
11.52489; 183.519;  18.794;  -0.119; -41.706;Commanded position az=-0.119, el=-41.706
11.52510; 183.519;  19.294;  -0.119; -41.206;Commanded position az=-0.119, el=-41.206
11.52531; 183.519;  19.794;  -0.119; -40.706;Commanded position az=-0.119, el=-40.706
11.52552; 183.519;  20.294;  -0.119; -40.206;Commanded position az=-0.119, el=-40.206
11.52573; 183.519;  20.794;  -0.119; -39.706;Commanded position az=-0.119, el=-39.706
11.52594; 183.519;  21.294;  -0.119; -39.206;Commanded position az=-0.119, el=-39.206
11.52614; 183.519;  21.794;  -0.119; -38.706;Commanded position az=-0.119, el=-38.706
11.52635; 183.519;  22.294;  -0.119; -38.206;Commanded position az=-0.119, el=-38.206
11.52656; 183.519;  22.794;  -0.119; -37.706;Commanded position az=-0.119, el=-37.706
11.52677; 183.519;  23.294;  -0.119; -37.206;Commanded position az=-0.119, el=-37.206
11.52698; 183.519;  23.794;  -0.119; -36.706;Commanded position az=-0.119, el=-36.706
11.52719; 183.519;  24.294;  -0.119; -36.206;Commanded position az=-0.119, el=-36.206
11.52740; 183.519;  24.794;  -0.119; -35.706;Commanded position az=-0.119, el=-35.706
11.52761; 183.519;  25.294;  -0.119; -35.206;Commanded position az=-0.119, el=-35.206
11.52782; 183.519;  25.794;  -0.119; -34.706;Commanded position az=-0.119, el=-34.706
11.52803; 183.519;  26.294;  -0.119; -34.206;Commanded position az=-0.119, el=-34.206
11.52824; 183.519;  26.794;  -0.119; -33.706;Commanded position az=-0.119, el=-33.706
11.52845; 183.519;  27.294;  -0.119; -33.206;Commanded position az=-0.119, el=-33.206
11.52866; 183.519;  27.794;  -0.119; -32.706;Commanded position az=-0.119, el=-32.706
11.52887; 183.519;  28.294;  -0.119; -32.206;Commanded position az=-0.119, el=-32.206
11.52908; 183.519;  28.794;  -0.119; -31.706;Commanded position az=-0.119, el=-31.706
11.52929; 183.519;  29.294;  -0.119; -31.206;Commanded position az=-0.119, el=-31.206
11.52950; 183.519;  29.794;  -0.119; -30.706;Commanded position az=-0.119, el=-30.706
11.52971; 183.519;  30.294;  -0.119; -30.206;Commanded position az=-0.119, el=-30.206
11.52992; 183.519;  30.794;  -0.119; -29.706;Commanded position az=-0.119, el=-29.706
11.53013; 183.519;  31.294;  -0.119; -29.206;Commanded position az=-0.119, el=-29.206
11.53034; 183.519;  31.794;  -0.119; -28.706;Commanded position az=-0.119, el=-28.706
11.53054; 184.019;  31.794;  -0.619; -28.706;Commanded position az=-0.619, el=-28.706
11.53075; 184.019;  31.294;  -0.619; -29.206;Commanded position az=-0.619, el=-29.206
11.53096; 184.019;  30.794;  -0.619; -29.706;Commanded position az=-0.619, el=-29.706
11.53117; 184.019;  30.294;  -0.619; -30.206;Commanded position az=-0.619, el=-30.206
11.53138; 184.019;  29.794;  -0.619; -30.706;Commanded position az=-0.619, el=-30.706
11.53159; 184.019;  29.294;  -0.619; -31.206;Commanded position az=-0.619, el=-31.206
11.53180; 184.019;  28.794;  -0.619; -31.706;Commanded position az=-0.619, el=-31.706
11.53201; 184.019;  28.294;  -0.619; -32.206;Commanded position az=-0.619, el=-32.206
11.53222; 184.019;  27.794;  -0.619; -32.706;Commanded position az=-0.619, el=-32.706
11.53243; 184.019;  27.294;  -0.619; -33.206;Commanded position az=-0.619, el=-33.206
11.53264; 184.019;  26.794;  -0.619; -33.706;Commanded position az=-0.619, el=-33.706
11.53285; 184.019;  26.294;  -0.619; -34.206;Commanded position az=-0.619, el=-34.206
11.53306; 184.019;  25.794;  -0.619; -34.706;Commanded position az=-0.619, el=-34.706
11.53327; 184.019;  25.294;  -0.619; -35.206;Commanded position az=-0.619, el=-35.206
11.53348; 184.019;  24.794;  -0.619; -35.706;Commanded position az=-0.619, el=-35.706
11.53369; 184.019;  24.294;  -0.619; -36.206;Commanded position az=-0.619, el=-36.206
11.53390; 184.019;  23.794;  -0.619; -36.706;Commanded position az=-0.619, el=-36.706
11.53410; 184.019;  23.294;  -0.619; -37.206;Commanded position az=-0.619, el=-37.206
11.53431; 184.019;  22.794;  -0.619; -37.706;Commanded position az=-0.619, el=-37.706
11.53452; 184.019;  22.294;  -0.619; -38.206;Commanded position az=-0.619, el=-38.206
11.53473; 184.019;  21.794;  -0.619; -38.706;Commanded position az=-0.619, el=-38.706
11.53494; 184.019;  21.294;  -0.619; -39.206;Commanded position az=-0.619, el=-39.206
11.53515; 184.019;  20.794;  -0.619; -39.706;Commanded position az=-0.619, el=-39.706
11.53536; 184.019;  20.294;  -0.619; -40.206;Commanded position az=-0.619, el=-40.206
11.53557; 184.019;  19.794;  -0.619; -40.706;Commanded position az=-0.619, el=-40.706
11.53578; 184.019;  19.294;  -0.619; -41.206;Commanded position az=-0.619, el=-41.206
11.53599; 184.019;  18.794;  -0.619; -41.706;Commanded position az=-0.619, el=-41.706
11.53620; 184.019;  18.294;  -0.619; -42.206;Commanded position az=-0.619, el=-42.206
11.53641; 184.019;  17.794;  -0.619; -42.706;Commanded position az=-0.619, el=-42.706
11.53662; 184.019;  17.294;  -0.619; -43.206;Commanded position az=-0.619, el=-43.206
11.53683; 184.019;  16.794;  -0.619; -43.706;Commanded position az=-0.619, el=-43.706
11.53704; 184.019;  16.294;  -0.619; -44.206;Commanded position az=-0.619, el=-44.206
11.53725; 184.019;  15.794;  -0.619; -44.706;Commanded position az=-0.619, el=-44.706
11.53746; 184.019;  15.294;  -0.619; -45.206;Commanded position az=-0.619, el=-45.206
11.53767; 184.019;  14.794;  -0.619; -45.706;Commanded position az=-0.619, el=-45.706
11.53788; 184.019;  14.294;  -0.619; -46.206;Commanded position az=-0.619, el=-46.206
11.53808; 184.019;  13.794;  -0.619; -46.706;Commanded position az=-0.619, el=-46.706
11.53829; 184.019;  13.294;  -0.619; -47.206;Commanded position az=-0.619, el=-47.206
11.53850; 184.019;  12.794;  -0.619; -47.706;Commanded position az=-0.619, el=-47.706
11.53871; 184.019;  12.294;  -0.619; -48.206;Commanded position az=-0.619, el=-48.206
11.53892; 184.019;  11.794;  -0.619; -48.706;Commanded position az=-0.619, el=-48.706
11.53913; 184.519;  11.794;  -1.119; -48.706;Commanded position az=-1.119, el=-48.706
11.53934; 184.519;  12.294;  -1.119; -48.206;Commanded position az=-1.119, el=-48.206
11.53955; 184.519;  12.794;  -1.119; -47.706;Commanded position az=-1.119, el=-47.706
11.53976; 184.519;  13.294;  -1.119; -47.206;Commanded position az=-1.119, el=-47.206
11.53997; 184.519;  13.794;  -1.119; -46.706;Commanded position az=-1.119, el=-46.706
11.54018; 184.519;  14.294;  -1.119; -46.206;Commanded position az=-1.119, el=-46.206
11.54039; 184.519;  14.794;  -1.119; -45.706;Commanded position az=-1.119, el=-45.706
11.54060; 184.519;  15.294;  -1.119; -45.206;Commanded position az=-1.119, el=-45.206
11.54081; 184.519;  15.794;  -1.119; -44.706;Commanded position az=-1.119, el=-44.706
11.54102; 184.519;  16.294;  -1.119; -44.206;Commanded position az=-1.119, el=-44.206
11.54123; 184.519;  16.794;  -1.119; -43.706;Commanded position az=-1.119, el=-43.706
11.54144; 184.519;  17.294;  -1.119; -43.206;Commanded position az=-1.119, el=-43.206
11.54165; 184.519;  17.794;  -1.119; -42.706;Commanded position az=-1.119, el=-42.706
11.54185; 184.519;  18.294;  -1.119; -42.206;Commanded position az=-1.119, el=-42.206
11.54206; 184.519;  18.794;  -1.119; -41.706;Commanded position az=-1.119, el=-41.706
11.54227; 184.519;  19.294;  -1.119; -41.206;Commanded position az=-1.119, el=-41.206
11.54248; 184.519;  19.794;  -1.119; -40.706;Commanded position az=-1.119, el=-40.706
11.54269; 184.519;  20.294;  -1.119; -40.206;Commanded position az=-1.119, el=-40.206
11.54290; 184.519;  20.794;  -1.119; -39.706;Commanded position az=-1.119, el=-39.706
11.54311; 184.519;  21.294;  -1.119; -39.206;Commanded position az=-1.119, el=-39.206
11.54332; 184.519;  21.794;  -1.119; -38.706;Commanded position az=-1.119, el=-38.706
11.54353; 184.519;  22.294;  -1.119; -38.206;Commanded position az=-1.119, el=-38.206
11.54374; 184.519;  22.794;  -1.119; -37.706;Commanded position az=-1.119, el=-37.706
11.54395; 184.519;  23.294;  -1.119; -37.206;Commanded position az=-1.119, el=-37.206
11.54416; 184.519;  23.794;  -1.119; -36.706;Commanded position az=-1.119, el=-36.706
11.54437; 184.519;  24.294;  -1.119; -36.206;Commanded position az=-1.119, el=-36.206
11.54458; 184.519;  24.794;  -1.119; -35.706;Commanded position az=-1.119, el=-35.706
11.54479; 184.519;  25.294;  -1.119; -35.206;Commanded position az=-1.119, el=-35.206
11.54500; 184.519;  25.794;  -1.119; -34.706;Commanded position az=-1.119, el=-34.706
11.54521; 184.519;  26.294;  -1.119; -34.206;Commanded position az=-1.119, el=-34.206
11.54542; 184.519;  26.794;  -1.119; -33.706;Commanded position az=-1.119, el=-33.706
11.54563; 184.519;  27.294;  -1.119; -33.206;Commanded position az=-1.119, el=-33.206
11.54583; 184.519;  27.794;  -1.119; -32.706;Commanded position az=-1.119, el=-32.706
11.54604; 184.519;  28.294;  -1.119; -32.206;Commanded position az=-1.119, el=-32.206
11.54626; 184.519;  28.794;  -1.119; -31.706;Commanded position az=-1.119, el=-31.706
11.54647; 184.519;  29.294;  -1.119; -31.206;Commanded position az=-1.119, el=-31.206
11.54668; 184.519;  29.794;  -1.119; -30.706;Commanded position az=-1.119, el=-30.706
11.54688; 184.519;  30.294;  -1.119; -30.206;Commanded position az=-1.119, el=-30.206
11.54709; 184.519;  30.794;  -1.119; -29.706;Commanded position az=-1.119, el=-29.706
11.54730; 184.519;  31.294;  -1.119; -29.206;Commanded position az=-1.119, el=-29.206
11.54751; 184.519;  31.794;  -1.119; -28.706;Commanded position az=-1.119, el=-28.706
11.54772; 185.019;  31.794;  -1.619; -28.706;Commanded position az=-1.619, el=-28.706
11.54793; 185.019;  31.294;  -1.619; -29.206;Commanded position az=-1.619, el=-29.206
11.54814; 185.019;  30.794;  -1.619; -29.706;Commanded position az=-1.619, el=-29.706
11.54835; 185.019;  30.294;  -1.619; -30.206;Commanded position az=-1.619, el=-30.206
11.54856; 185.019;  29.794;  -1.619; -30.706;Commanded position az=-1.619, el=-30.706
11.54877; 185.019;  29.294;  -1.619; -31.206;Commanded position az=-1.619, el=-31.206
11.54898; 185.019;  28.794;  -1.619; -31.706;Commanded position az=-1.619, el=-31.706
11.54919; 185.019;  28.294;  -1.619; -32.206;Commanded position az=-1.619, el=-32.206
11.54940; 185.019;  27.794;  -1.619; -32.706;Commanded position az=-1.619, el=-32.706
11.54961; 185.019;  27.294;  -1.619; -33.206;Commanded position az=-1.619, el=-33.206
11.54982; 185.019;  26.794;  -1.619; -33.706;Commanded position az=-1.619, el=-33.706
11.55002; 185.019;  26.294;  -1.619; -34.206;Commanded position az=-1.619, el=-34.206
11.55023; 185.019;  25.794;  -1.619; -34.706;Commanded position az=-1.619, el=-34.706
11.55044; 185.019;  25.294;  -1.619; -35.206;Commanded position az=-1.619, el=-35.206
11.55065; 185.019;  24.794;  -1.619; -35.706;Commanded position az=-1.619, el=-35.706
11.55086; 185.019;  24.294;  -1.619; -36.206;Commanded position az=-1.619, el=-36.206
11.55107; 185.019;  23.794;  -1.619; -36.706;Commanded position az=-1.619, el=-36.706
11.55128; 185.019;  23.294;  -1.619; -37.206;Commanded position az=-1.619, el=-37.206
11.55149; 185.019;  22.794;  -1.619; -37.706;Commanded position az=-1.619, el=-37.706
11.55170; 185.019;  22.294;  -1.619; -38.206;Commanded position az=-1.619, el=-38.206
11.55191; 185.019;  21.794;  -1.619; -38.706;Commanded position az=-1.619, el=-38.706
11.55212; 185.019;  21.294;  -1.619; -39.206;Commanded position az=-1.619, el=-39.206
11.55233; 185.019;  20.794;  -1.619; -39.706;Commanded position az=-1.619, el=-39.706
11.55254; 185.019;  20.294;  -1.619; -40.206;Commanded position az=-1.619, el=-40.206
11.55275; 185.019;  19.794;  -1.619; -40.706;Commanded position az=-1.619, el=-40.706
11.55296; 185.019;  19.294;  -1.619; -41.206;Commanded position az=-1.619, el=-41.206
11.55317; 185.019;  18.794;  -1.619; -41.706;Commanded position az=-1.619, el=-41.706
11.55338; 185.019;  18.294;  -1.619; -42.206;Commanded position az=-1.619, el=-42.206
11.55359; 185.019;  17.794;  -1.619; -42.706;Commanded position az=-1.619, el=-42.706
11.55380; 185.019;  17.294;  -1.619; -43.206;Commanded position az=-1.619, el=-43.206
11.55400; 185.019;  16.794;  -1.619; -43.706;Commanded position az=-1.619, el=-43.706
11.55421; 185.019;  16.294;  -1.619; -44.206;Commanded position az=-1.619, el=-44.206
11.55442; 185.019;  15.794;  -1.619; -44.706;Commanded position az=-1.619, el=-44.706
11.55463; 185.019;  15.294;  -1.619; -45.206;Commanded position az=-1.619, el=-45.206
11.55484; 185.019;  14.794;  -1.619; -45.706;Commanded position az=-1.619, el=-45.706
11.55505; 185.019;  14.294;  -1.619; -46.206;Commanded position az=-1.619, el=-46.206
11.55526; 185.019;  13.794;  -1.619; -46.706;Commanded position az=-1.619, el=-46.706
11.55547; 185.019;  13.294;  -1.619; -47.206;Commanded position az=-1.619, el=-47.206
11.55568; 185.019;  12.794;  -1.619; -47.706;Commanded position az=-1.619, el=-47.706
11.55589; 185.019;  12.294;  -1.619; -48.206;Commanded position az=-1.619, el=-48.206
11.55610; 185.019;  11.794;  -1.619; -48.706;Commanded position az=-1.619, el=-48.706
11.55631; 185.519;  11.794;  -2.119; -48.706;Commanded position az=-2.119, el=-48.706
11.55652; 185.519;  12.294;  -2.119; -48.206;Commanded position az=-2.119, el=-48.206
11.55673; 185.519;  12.794;  -2.119; -47.706;Commanded position az=-2.119, el=-47.706
11.55694; 185.519;  13.294;  -2.119; -47.206;Commanded position az=-2.119, el=-47.206
11.55715; 185.519;  13.794;  -2.119; -46.706;Commanded position az=-2.119, el=-46.706
11.55736; 185.519;  14.294;  -2.119; -46.206;Commanded position az=-2.119, el=-46.206
11.55757; 185.519;  14.794;  -2.119; -45.706;Commanded position az=-2.119, el=-45.706
11.55778; 185.519;  15.294;  -2.119; -45.206;Commanded position az=-2.119, el=-45.206
11.55799; 185.519;  15.794;  -2.119; -44.706;Commanded position az=-2.119, el=-44.706
11.55820; 185.519;  16.294;  -2.119; -44.206;Commanded position az=-2.119, el=-44.206
11.55841; 185.519;  16.794;  -2.119; -43.706;Commanded position az=-2.119, el=-43.706
11.55862; 185.519;  17.294;  -2.119; -43.206;Commanded position az=-2.119, el=-43.206
11.55883; 185.519;  17.794;  -2.119; -42.706;Commanded position az=-2.119, el=-42.706
11.55903; 185.519;  18.294;  -2.119; -42.206;Commanded position az=-2.119, el=-42.206
11.55924; 185.519;  18.794;  -2.119; -41.706;Commanded position az=-2.119, el=-41.706
11.55945; 185.519;  19.294;  -2.119; -41.206;Commanded position az=-2.119, el=-41.206
11.55966; 185.519;  19.794;  -2.119; -40.706;Commanded position az=-2.119, el=-40.706
11.55987; 185.519;  20.294;  -2.119; -40.206;Commanded position az=-2.119, el=-40.206
11.56008; 185.519;  20.794;  -2.119; -39.706;Commanded position az=-2.119, el=-39.706
11.56029; 185.519;  21.294;  -2.119; -39.206;Commanded position az=-2.119, el=-39.206
11.56050; 185.519;  21.794;  -2.119; -38.706;Commanded position az=-2.119, el=-38.706
11.56071; 185.519;  22.294;  -2.119; -38.206;Commanded position az=-2.119, el=-38.206
11.56092; 185.519;  22.794;  -2.119; -37.706;Commanded position az=-2.119, el=-37.706
11.56113; 185.519;  23.294;  -2.119; -37.206;Commanded position az=-2.119, el=-37.206
11.56134; 185.519;  23.794;  -2.119; -36.706;Commanded position az=-2.119, el=-36.706
11.56155; 185.519;  24.294;  -2.119; -36.206;Commanded position az=-2.119, el=-36.206
11.56176; 185.519;  24.794;  -2.119; -35.706;Commanded position az=-2.119, el=-35.706
11.56197; 185.519;  25.294;  -2.119; -35.206;Commanded position az=-2.119, el=-35.206
11.56218; 185.519;  25.794;  -2.119; -34.706;Commanded position az=-2.119, el=-34.706
11.56239; 185.519;  26.294;  -2.119; -34.206;Commanded position az=-2.119, el=-34.206
11.56259; 185.519;  26.794;  -2.119; -33.706;Commanded position az=-2.119, el=-33.706
11.56280; 185.519;  27.294;  -2.119; -33.206;Commanded position az=-2.119, el=-33.206
11.56301; 185.519;  27.794;  -2.119; -32.706;Commanded position az=-2.119, el=-32.706
11.56322; 185.519;  28.294;  -2.119; -32.206;Commanded position az=-2.119, el=-32.206
11.56343; 185.519;  28.794;  -2.119; -31.706;Commanded position az=-2.119, el=-31.706
11.56364; 185.519;  29.294;  -2.119; -31.206;Commanded position az=-2.119, el=-31.206
11.56385; 185.519;  29.794;  -2.119; -30.706;Commanded position az=-2.119, el=-30.706
11.56406; 185.519;  30.294;  -2.119; -30.206;Commanded position az=-2.119, el=-30.206
11.56427; 185.519;  30.794;  -2.119; -29.706;Commanded position az=-2.119, el=-29.706
11.56448; 185.519;  31.294;  -2.119; -29.206;Commanded position az=-2.119, el=-29.206
11.56469; 185.519;  31.794;  -2.119; -28.706;Commanded position az=-2.119, el=-28.706
11.56490; 186.019;  31.794;  -2.619; -28.706;Commanded position az=-2.619, el=-28.706
11.56511; 186.019;  31.294;  -2.619; -29.206;Commanded position az=-2.619, el=-29.206
11.56532; 186.019;  30.794;  -2.619; -29.706;Commanded position az=-2.619, el=-29.706
11.56553; 186.019;  30.294;  -2.619; -30.206;Commanded position az=-2.619, el=-30.206
11.56574; 186.019;  29.794;  -2.619; -30.706;Commanded position az=-2.619, el=-30.706
11.56595; 186.019;  29.294;  -2.619; -31.206;Commanded position az=-2.619, el=-31.206
11.56616; 186.019;  28.794;  -2.619; -31.706;Commanded position az=-2.619, el=-31.706
11.56637; 186.019;  28.294;  -2.619; -32.206;Commanded position az=-2.619, el=-32.206
11.56657; 186.019;  27.794;  -2.619; -32.706;Commanded position az=-2.619, el=-32.706
11.56678; 186.019;  27.294;  -2.619; -33.206;Commanded position az=-2.619, el=-33.206
11.56699; 186.019;  26.794;  -2.619; -33.706;Commanded position az=-2.619, el=-33.706
11.56720; 186.019;  26.294;  -2.619; -34.206;Commanded position az=-2.619, el=-34.206
11.56741; 186.019;  25.794;  -2.619; -34.706;Commanded position az=-2.619, el=-34.706
11.56762; 186.019;  25.294;  -2.619; -35.206;Commanded position az=-2.619, el=-35.206
11.56783; 186.019;  24.794;  -2.619; -35.706;Commanded position az=-2.619, el=-35.706
11.56804; 186.019;  24.294;  -2.619; -36.206;Commanded position az=-2.619, el=-36.206
11.56825; 186.019;  23.794;  -2.619; -36.706;Commanded position az=-2.619, el=-36.706
11.56846; 186.019;  23.294;  -2.619; -37.206;Commanded position az=-2.619, el=-37.206
11.56867; 186.019;  22.794;  -2.619; -37.706;Commanded position az=-2.619, el=-37.706
11.56888; 186.019;  22.294;  -2.619; -38.206;Commanded position az=-2.619, el=-38.206
11.56909; 186.019;  21.794;  -2.619; -38.706;Commanded position az=-2.619, el=-38.706
11.56930; 186.019;  21.294;  -2.619; -39.206;Commanded position az=-2.619, el=-39.206
11.56951; 186.019;  20.794;  -2.619; -39.706;Commanded position az=-2.619, el=-39.706
11.56972; 186.019;  20.294;  -2.619; -40.206;Commanded position az=-2.619, el=-40.206
11.56993; 186.019;  19.794;  -2.619; -40.706;Commanded position az=-2.619, el=-40.706
11.57014; 186.019;  19.294;  -2.619; -41.206;Commanded position az=-2.619, el=-41.206
11.57035; 186.019;  18.794;  -2.619; -41.706;Commanded position az=-2.619, el=-41.706
11.57056; 186.019;  18.294;  -2.619; -42.206;Commanded position az=-2.619, el=-42.206
11.57077; 186.019;  17.794;  -2.619; -42.706;Commanded position az=-2.619, el=-42.706
11.57098; 186.019;  17.294;  -2.619; -43.206;Commanded position az=-2.619, el=-43.206
11.57119; 186.019;  16.794;  -2.619; -43.706;Commanded position az=-2.619, el=-43.706
11.57140; 186.019;  16.294;  -2.619; -44.206;Commanded position az=-2.619, el=-44.206
11.57161; 186.019;  15.794;  -2.619; -44.706;Commanded position az=-2.619, el=-44.706
11.57181; 186.019;  15.294;  -2.619; -45.206;Commanded position az=-2.619, el=-45.206
11.57202; 186.019;  14.794;  -2.619; -45.706;Commanded position az=-2.619, el=-45.706
11.57223; 186.019;  14.294;  -2.619; -46.206;Commanded position az=-2.619, el=-46.206
11.57244; 186.019;  13.794;  -2.619; -46.706;Commanded position az=-2.619, el=-46.706
11.57265; 186.019;  13.294;  -2.619; -47.206;Commanded position az=-2.619, el=-47.206
11.57286; 186.019;  12.794;  -2.619; -47.706;Commanded position az=-2.619, el=-47.706
11.57307; 186.019;  12.294;  -2.619; -48.206;Commanded position az=-2.619, el=-48.206
11.57328; 186.019;  11.794;  -2.619; -48.706;Commanded position az=-2.619, el=-48.706
11.57349; 186.519;  11.794;  -3.119; -48.706;Commanded position az=-3.119, el=-48.706
11.57370; 186.519;  12.294;  -3.119; -48.206;Commanded position az=-3.119, el=-48.206
